Taxa	BMI change per day (kg/m2)_All	BMI change per day (kg/m2)_CEED	BMI change per day (kg/m2)_ACUTE
Sugiyamaella lignohabitans	0.32823479283708	0.999988768866776	0.363455041785589
Suicoccus acidiformans	0.984838121890401	0.999988768866776	0.894558000369778
Sulfitobacter pseudonitzschiae	0.415842330952496	0.999988768866776	0.200464390873943
Sulfitobacter sp. AM1-D1	0.0516808780299132	0.999988768866776	0.0114162905956682
Sulfitobacter sp. BSw21498	0.65452692431847	0.999988768866776	0.739011721678056
Sulfitobacter sp. D7	0.374104756378757	0.999988768866776	0.221135580064764
Sulfitobacter sp. JL08	0.139863113121334	0.999988768866776	0.0777384728608264
Sulfitobacter sp. SK011	0.0863757977822463	0.999988768866776	0.0269974916802653
Sulfitobacter sp. SK012	0.341625633887984	0.999988768866776	0.0920636644086584
Sulfitobacter sp. SK025	0.0939167983213763	0.999988768866776	0.0221463134053266
Sulfitobacter sp. THAF37	0.0551496684632507	0.999988768866776	0.0172263218522877
Sulfolobus islandicus	0.473927421449269	0.999988768866776	0.346185199926664
Sulfolobus sp. A20	0.774765154475243	0.999988768866776	0.850815417516046
Sulfuracidifex tepidarius	0.954810468798851	0.999988768866776	0.845427345420734
Sulfuricaulis limicola	0.0362713137855213	0.999988768866776	0.00926144448338799
Sulfuricella denitrificans	0.18354963008964	0.999988768866776	0.061404376035524
Sulfuricurvum kujiense	0.367607843232494	0.999988768866776	0.268560225134788
Sulfuriferula plumbiphila	0.0693065770201067	0.999988768866776	0.0574873987621588
Sulfuriferula sp. AH1	0.427801706325071	0.999988768866776	0.104205628784069
Sulfuriferula sp. SGTM	0.18888378281051	0.999988768866776	0.0540004291643111
Sulfuriflexus mobilis	0.351653468934719	0.999988768866776	0.287786718591066
Sulfurifustis variabilis	0.510278909728287	0.999988768866776	0.186970235592103
Sulfurihydrogenibium azorense	0.181490430481504	0.999988768866776	0.235554080447933
Sulfurihydrogenibium sp. YO3AOP1	0.561825844380651	0.999988768866776	0.736867156170807
Sulfurimonas autotrophica	0.88522956192231	0.999988768866776	0.982653759409818
Sulfurimonas denitrificans	0.89772215707561	0.999988768866776	0.859107814749313
Sulfurimonas gotlandica	0.812005971534607	0.999988768866776	0.82143423964155
Sulfurimonas sp. GYSZ_1	0.558009920000375	0.999988768866776	0.368911565209827
Sulfurimonas sp. NW10	0.907059807958532	0.999988768866776	0.888600772245447
Sulfurisphaera tokodaii	0.711365769019984	0.999988768866776	0.723365909330229
Sulfuritalea hydrogenivorans	0.170258459534658	0.999988768866776	0.0313933705048492
Sulfuritortus calidifontis	0.374453381339297	0.999988768866776	0.221846607587252
Sulfurivermis fontis	0.326068391895318	0.999988768866776	0.215434738135369
Sulfurospirillum barnesii	0.147937305286591	0.999988768866776	0.0841667574407537
Sulfurospirillum cavolei	0.268328730913958	0.999988768866776	0.171577683110344
Sulfurospirillum deleyianum	0.468807093189592	0.999988768866776	0.396519281436773
Sulfurospirillum halorespirans	0.344361487284868	0.999988768866776	0.542713288000453
Sulfurospirillum multivorans	0.785048882395741	0.999988768866776	0.567440673216491
Sulfurospirillum sp. UCH001	0.925140391279634	0.999988768866776	0.927966930686286
Sulfurovum lithotrophicum	0.659332315108479	0.999988768866776	0.912185902788446
Sulfurovum sp. NBC37-1	0.913090616453529	0.999988768866776	0.925925520258896
Sutterella faecalis	0.109673425943707	0.999988768866776	0.0145385308531503
Sutterella megalosphaeroides	0.292000637615345	0.999988768866776	0.0699690834983423
Swingsia samuiensis	0.840920368461208	0.999988768866776	0.928150584740296
Swingsia sp. F3b2	0.042957560928143	0.999988768866776	0.0262746569939574
Symbiobacterium thermophilum	0.0660617165776498	0.999988768866776	0.0128245593017862
Synechococcus lividus	0.57395986197789	0.999988768866776	0.356742578717344
Synechococcus sp. CB0101	0.0618993913568446	0.999988768866776	0.0101395211073713
Synechococcus sp. CC9311	0.801082002409501	0.999988768866776	0.863614902168909
Synechococcus sp. CC9605	0.0337091795090393	0.999988768866776	0.00835684396473037
Synechococcus sp. CC9902	0.81777619578397	0.999988768866776	0.686244900259707
Synechococcus sp. JA-2-3Ba(2-13)	0.126088468600811	0.999988768866776	0.0264037945837206
Synechococcus sp. JA-3-3Ab	0.0631457360696969	0.999988768866776	0.0193515537074289
Synechococcus sp. KORDI-100	0.213987752140758	0.999988768866776	0.0999105717272624
Synechococcus sp. KORDI-49	0.0501012102177307	0.999988768866776	0.0102313422755857
Synechococcus sp. KORDI-52	0.477217759134788	0.999988768866776	0.364541016215372
Synechococcus sp. NIES-970	0.859837823186292	0.999988768866776	0.899241033020405
Synechococcus sp. PCC 6312	0.922859810724879	0.999988768866776	0.818387180948215
Synechococcus sp. PCC 7003	0.160457897417283	0.999988768866776	0.085601110193553
Synechococcus sp. PCC 7336	0.192188507073119	0.999988768866776	0.138925568851651
Synechococcus sp. PCC 7502	0.783571256651217	0.999988768866776	0.535159106160493
Synechococcus sp. RCC307	0.166228433324332	0.999988768866776	0.049109276685996
Synechococcus sp. RSCCF101	0.0562015553293112	0.999988768866776	0.0226180745487526
Synechococcus sp. SynAce01	0.305939532441389	0.999988768866776	0.142237421046955
Synechococcus sp. WH 7803	0.372455356663305	0.999988768866776	0.304884241916471
Synechococcus sp. WH 8020	0.300682888803353	0.999988768866776	0.172720849002647
Synechococcus sp. WH 8101	0.0717269714146515	0.999988768866776	0.0210454536479515
Synechococcus sp. WH 8109	0.45373191066437	0.999988768866776	0.0907836022610139
Synechocystis sp. CACIAM 05	0.415689751193156	0.999988768866776	0.233523645348369
Synechocystis sp. PCC 6714	0.0551496684632507	0.999988768866776	0.0198491888422474
Syntrophobacter fumaroxidans	0.297556641821897	0.999988768866776	0.159140037666893
Syntrophobotulus glycolicus	0.91201174144055	0.999988768866776	0.638085365285846
Syntrophomonas wolfei	0.940695894048619	0.999988768866776	0.941238464452901
Syntrophothermus lipocalidus	0.794685958487536	0.999988768866776	0.815208186639317
Syntrophus aciditrophicus	0.352774644706257	0.999988768866776	0.205372287039783
TM7 phylum sp. oral taxon 488	0.444839672302552	0.999988768866776	0.805349082397424
TM7 phylum sp. oral taxon 957	0.213589651268159	0.999988768866776	0.479523611393511
Tabrizicola piscis	0.0395055692210669	0.999988768866776	0.0143599098872372
Talaromyces rugulosus	0.511682256284675	0.999988768866776	0.604861507511167
Tamlana sp. UJ94	0.328344485014022	0.999988768866776	0.658487678224262
Tannerella forsythia	0.938957691563137	0.999988768866776	0.532898550151068
Tannerella sp. oral taxon HOT-286	0.638027796962911	0.999988768866776	0.118136011678949
Tardibacter chloracetimidivorans	0.250810450694561	0.999988768866776	0.142237421046955
Tateyamaria omphalii	0.329443720950065	0.999988768866776	0.13779688660986
Tatlockia micdadei	0.751241800233703	0.999988768866776	0.706077481038708
Tatumella citrea	0.827584602553414	0.999988768866776	0.902829828760995
Tatumella ptyseos	0.914196641017852	0.999988768866776	0.894849681078651
Tatumella sp. TA1	0.999862470851638	0.999988768866776	0.855546713850658
Taylorella asinigenitalis	0.519972745673886	0.999988768866776	0.481826198603243
Taylorella equigenitalis	0.745260183611232	0.999988768866776	0.756371031878482
Tenacibaculum dicentrarchi	0.869587897545642	0.999988768866776	0.744479270444494
Tenacibaculum jejuense	0.376753611288047	0.999988768866776	0.624680680762507
Tenacibaculum maritimum	0.442533812854059	0.999988768866776	0.713894643661358
Tenacibaculum mesophilum	0.330175831788659	0.999988768866776	0.484767374772319
Tenacibaculum sp. DSM 106434	0.748178569390792	0.999988768866776	0.81187818349293
Tenacibaculum sp. SZ-18	0.10292259118204	0.999988768866776	0.127003167374906
Tenacibaculum todarodis	0.66839234439429	0.999988768866776	0.884341227270184
Tenericutes bacterium MO-XQ	0.227384411525238	0.999988768866776	0.283818496912187
Tenericutes bacterium MZ-XQ	0.923588315695171	0.999988768866776	0.947358247996521
Tepidanaerobacter acetatoxydans	0.640742759517473	0.999988768866776	0.768429390724675
Tepidiforma bonchosmolovskayae	0.046233771995246	0.999988768866776	0.0114865136453514
Terasakiella sp. SH-1	0.505269433452258	0.999988768866776	0.431097780772255
Teredinibacter turnerae	0.244858169767826	0.999988768866776	0.0754733084510509
Terribacillus goriensis	0.413417008735255	0.999988768866776	0.35706875974543
Terriglobus albidus	0.134314258960224	0.999988768866776	0.0173752713496196
Terriglobus roseus	0.511682256284675	0.999988768866776	0.280210404861858
Terriglobus saanensis	0.0362713137855213	0.999988768866776	0.00590580823678692
Tessaracoccus aquimaris	0.042957560928143	0.999988768866776	0.0223795820393598
Tessaracoccus flavescens	0.0822315128548474	0.999988768866776	0.0675000574567329
Tessaracoccus flavus	0.0575697769727841	0.999988768866776	0.0251531919025724
Tessaracoccus sp. T2.5-30	0.152822000519025	0.999988768866776	0.0467325959270897
Tessaracoccus timonensis	0.121342403740615	0.999988768866776	0.0246973081986004
Tetragenococcus halophilus	0.405936151306001	0.999988768866776	0.381305541276577
Tetragenococcus koreensis	0.437942518323573	0.999988768866776	0.256058589920196
Tetragenococcus osmophilus	0.763891236193649	0.999988768866776	0.863030491976753
Tetrapisispora blattae	0.847784956686622	0.999988768866776	0.955151548230987
Tetrapisispora phaffii	0.854264278963141	0.999988768866776	0.862877635540386
Tetrasphaera sp. HKS02	0.22868085168389	0.999988768866776	0.116377838797229
Thalassobius gelatinovorus	0.501925395925415	0.999988768866776	0.518351086228226
Thalassococcus sp. S3	0.184815301606517	0.999988768866776	0.0343040842647113
Thalassolituus oleivorans	0.599733178592522	0.999988768866776	0.299041599271525
Thalassospira indica	0.824217491130808	0.999988768866776	0.756987686611583
Thalassospira marina	0.183489270468051	0.999988768866776	0.0853418585935395
Thalassospira xiamenensis	0.258689832234759	0.999988768866776	0.206374309928356
Thalassotalea crassostreae	0.625716111972728	0.999988768866776	0.981006363022128
Thalassotalea sp. HSM 43	0.766140812662262	0.999988768866776	0.751808278311659
Thalassotalea sp. PS06	0.914878375275809	0.999988768866776	0.799009799319987
Thauera aromatica	0.311543402023034	0.999988768866776	0.0873832848227069
Thauera chlorobenzoica	0.300447525715921	0.999988768866776	0.125381262738328
Thauera humireducens	0.0835382753614876	0.999988768866776	0.0251531919025724
Thauera sp. K11	0.297556641821897	0.999988768866776	0.217076658189501
Thauera sp. MZ1T	0.031447186605687	0.999988768866776	0.00590580823678692
Thermacetogenium phaeum	0.742131309450595	0.999988768866776	0.576830343901003
Thermaerobacter marianensis	0.0297056669613635	0.999988768866776	0.0057576673717741
Thermaerobacter sp. FW80	0.0666253836819878	0.999988768866776	0.0151562618485658
Thermaerobacter sp. PB12/4term	0.0337091795090393	0.999988768866776	0.0059393232489701
Thermanaeromonas toyohensis	0.548249206452092	0.999988768866776	0.332832086268281
Thermanaerovibrio acidaminovorans	0.0705159999158392	0.999988768866776	0.0224988827925877
Thermanaerovibrio velox	0.0600710800874395	0.999988768866776	0.00973081733221369
Thermincola potens	0.350414174890306	0.999988768866776	0.220198009495134
Thermoactinomyces vulgaris	0.230429543696993	0.999988768866776	0.137490889404412
Thermoanaerobacter italicus	0.900082345931435	0.999988768866776	0.889426482197977
Thermoanaerobacter kivui	0.763897720996521	0.999988768866776	0.664038665906095
Thermoanaerobacter mathranii	0.94280688979005	0.999988768866776	0.539928723586878
Thermoanaerobacter wiegelii	0.780235681677796	0.999988768866776	0.906662247487744
Thermoanaerobacterales bacterium SK-G1	0.584239637608245	0.999988768866776	0.380073107784962
Thermoanaerobacterium aotearoense	0.637833966013873	0.999988768866776	0.794909357729983
Thermoanaerobacterium sp. RBIITD	0.946435233043951	0.999988768866776	0.924905983117606
Thermoanaerobacterium thermosaccharolyticum	0.532581571950567	0.999988768866776	0.59828224944552
Thermoanaerobacterium xylanolyticum	0.630214832146385	0.999988768866776	0.734793106162969
Thermobacillus composti	0.114345577275821	0.999988768866776	0.0664280497838545
Thermobifida fusca	0.68686636729843	0.999988768866776	0.667854266981621
Thermobispora bispora	0.500818502071451	0.999988768866776	0.230381849896529
Thermochromatium tepidum	0.0522220818440116	0.999988768866776	0.00837366107527083
Thermoclostridium stercorarium	0.741395558253313	0.999988768866776	0.624334880349592
Thermococcus barophilus	0.663596515486773	0.999988768866776	0.778936827106
Thermococcus barossii	0.959487735182759	0.999988768866776	0.721922767169974
Thermococcus celer	0.146175505160344	0.999988768866776	0.123544026770331
Thermococcus cleftensis	0.715990246260018	0.999988768866776	0.720959111397773
Thermococcus eurythermalis	0.407484767916005	0.999988768866776	0.0826417454210543
Thermococcus gorgonarius	0.91201174144055	0.999988768866776	0.846071977320544
Thermococcus kodakarensis	0.196932453474872	0.999988768866776	0.102730046532776
Thermococcus nautili	0.978573466320769	0.999988768866776	0.638021375557098
Thermococcus peptonophilus	0.468728866375666	0.999988768866776	0.352303924794095
Thermococcus sibiricus	0.675106737975375	0.999988768866776	0.328316505965457
Thermococcus sp. 2319x1	0.564998997628179	0.999988768866776	0.502522326439371
Thermococcus sp. 4557	0.352373470308272	0.999988768866776	0.153465579031036
Thermococcus sp. AM4	0.386540823330485	0.999988768866776	0.0986245959249754
Thermococcus sp. P6	0.659327002136476	0.999988768866776	0.486797503951118
Thermococcus sp. SY113	0.162248847485185	0.999988768866776	0.083843298049117
Thermococcus thioreducens	0.807717489987377	0.999988768866776	0.573115441059196
Thermocrinis albus	0.956317531294419	0.999988768866776	0.95699977632
Thermocrinis minervae	0.294415298643605	0.999988768866776	0.172462067886209
Thermocrinis ruber	0.625710996686844	0.999988768866776	0.981006363022128
Thermodesulfatator indicus	0.3878881210241	0.999988768866776	0.304254002615097
Thermodesulfobacterium commune	0.677634633677161	0.999988768866776	0.859107814749313
Thermodesulfobacterium geofontis	0.713123079487738	0.999988768866776	0.850815417516046
Thermodesulfobacterium sp. TA1	0.533426505023509	0.999988768866776	0.825403724960944
Thermodesulfobium acidiphilum	0.968307105836175	0.999988768866776	0.802236385779704
Thermodesulfobium narugense	0.561368790393538	0.999988768866776	0.552685672660135
Thermodesulfovibrio yellowstonii	0.590940400737348	0.999988768866776	0.597476643397617
Thermofilum pendens	0.312713918235403	0.999988768866776	0.0242175745750596
Thermogutta terrifontis	0.426663889819349	0.999988768866776	0.230381849896529
Thermomicrobium roseum	0.261819487263149	0.999988768866776	0.0701231754860966
Thermomonas sp. HDW16	0.688537494364264	0.999988768866776	0.618616097152613
Thermomonas sp. SY21	0.150856061688822	0.999988768866776	0.0182871729098092
Thermomonospora curvata	0.0297056669613635	0.999988768866776	0.0057576673717741
Thermoplasmatales archaeon BRNA1	0.0337091795090393	0.999988768866776	0.00837366107527083
Thermoproteus uzoniensis	0.0930263661965871	0.999988768866776	0.0288002770258477
Thermosediminibacter oceani	0.0428275323032813	0.999988768866776	0.00898699862744026
Thermosipho africanus	0.84405084914979	0.999988768866776	0.683507196943923
Thermosipho melanesiensis	0.762015740378411	0.999988768866776	0.781386956652921
Thermosulfidibacter takaii	0.144682451586924	0.999988768866776	0.0560626991451373
Thermosulfurimonas marina	0.309757847063559	0.999988768866776	0.196509463008631
Thermosulfuriphilus ammonigenes	0.68549338017756	0.999988768866776	0.767178041382775
Thermosynechococcus sp. CL-1	0.610404231136491	0.999988768866776	0.444404727373624
Thermosynechococcus sp. NK55a	0.866557459770847	0.999988768866776	0.857715994043965
Thermothelomyces thermophilus	0.433593223982758	0.999988768866776	0.266838492212795
Thermothielavioides terrestris	0.157656886111783	0.999988768866776	0.101726076210901
Thermotoga caldifontis	0.436103681755986	0.999988768866776	0.272621502690578
Thermotoga profunda	0.695120130182984	0.999988768866776	0.718224542422376
Thermovibrio ammonificans	0.116701631698315	0.999988768866776	0.0430763576353431
Thermovirga lienii	0.702374844476808	0.999988768866776	0.906616941139897
Thermus aquaticus	0.790376787373021	0.999988768866776	0.557727011294424
Thermus brockianus	0.0334603601704168	0.999988768866776	0.00660251776142783
Thermus caldilimi	0.121766396868605	0.999988768866776	0.0682114092578642
Thermus oshimai	0.0362713137855213	0.999988768866776	0.00867734423100532
Thermus parvatiensis	0.973795711942393	0.999988768866776	0.997413799691789
Thermus scotoductus	0.215346061378633	0.999988768866776	0.043364155304308
Thermus sp. CCB_US3_UF1	0.0337091795090393	0.999988768866776	0.0064670467781721
Thermus thermophilus	0.57395986197789	0.999988768866776	0.366221186730588
Thioalkalivibrio nitratireducens	0.134314258960224	0.999988768866776	0.0569634081429378
Thioalkalivibrio paradoxus	0.0337091795090393	0.999988768866776	0.0057576673717741
Thioalkalivibrio sp. K90mix	0.16403387819634	0.999988768866776	0.0950993503785048
Thioalkalivibrio sulfidiphilus	0.10882722843105	0.999988768866776	0.0605125944447209
Thioalkalivibrio versutus	0.29562719482788	0.999988768866776	0.137826262933449
Thiobacillus denitrificans	0.124680976606869	0.999988768866776	0.0560075268100274
Thioclava nitratireducens	0.145054937164477	0.999988768866776	0.0591720833592365
Thiocystis violascens	0.128369645315908	0.999988768866776	0.0579673457550437
Thioflavicoccus mobilis	0.0888878650597712	0.999988768866776	0.0202882963570706
Thiohalobacter thiocyanaticus	0.0466315576549028	0.999988768866776	0.0114162905956682
Thiomicrorhabdus aquaedulcis	0.645840789750368	0.999988768866776	0.494885843013267
Thiomicrorhabdus indica	0.873621734543693	0.999988768866776	0.833761093665493
Thiomicrorhabdus sp. G1	0.851361776030847	0.999988768866776	0.674827471443242
Thiomicrospira aerophila	0.65547479276803	0.999988768866776	0.35487151704206
Thiomicrospira cyclica	0.697952442947768	0.999988768866776	0.348432599887794
Thiomicrospira sp. S5	0.938465642726664	0.999988768866776	0.955523955002977
Thiomonas arsenitoxydans	0.92702817276488	0.999988768866776	0.592174329196135
Thiomonas intermedia	0.120763702401036	0.999988768866776	0.0681688879733876
Thiomonas sp. X19	0.42376462995598	0.999988768866776	0.156642962181248
Thioploca ingrica	0.56756822552093	0.999988768866776	0.698793629214169
Tistrella mobilis	0.169684009501482	0.999988768866776	0.113062737086145
Tolumonas auensis	0.646310058305866	0.999988768866776	0.755777449728614
Tolypothrix sp. PCC 7910	0.535899025152742	0.999988768866776	0.597777795766528
Tomitella sp. HY188	0.833442092509249	0.999988768866776	0.533519000181164
Torulaspora delbrueckii	0.793798588570567	0.999988768866776	0.589608550726022
Treponema azotonutricium	0.144382735192212	0.999988768866776	0.0366203094391301
Treponema brennaborense	0.0923875589438361	0.999988768866776	0.0390900085198286
Treponema caldarium	0.902660811938499	0.999988768866776	0.694661306682197
Treponema denticola	0.796871866934875	0.999988768866776	0.969398972186388
Treponema pedis	0.520842989973781	0.999988768866776	0.774525352466137
Treponema phagedenis	0.988088181702239	0.999988768866776	0.926886286932795
Treponema primitia	0.413531371919713	0.999988768866776	0.265558637519237
Treponema putidum	0.977312892182238	0.999988768866776	0.634379131018591
Treponema sp. OMZ 804	0.478956712677867	0.999988768866776	0.268878972876388
Treponema sp. OMZ 838	0.85440852172115	0.999988768866776	0.972743206206235
Treponema succinifaciens	0.511600086248956	0.999988768866776	0.33517746332627
Trichodesmium erythraeum	0.697841497088713	0.999988768866776	0.945999801754906
Trichormus azollae	0.374255597887535	0.999988768866776	0.085601110193553
Tropheryma whipplei	0.288752491653696	0.999988768866776	0.173382207050675
Truepera radiovictrix	0.252525202975366	0.999988768866776	0.121803933277361
Trueperella bialowiezensis	0.283593672776352	0.999988768866776	0.0612510596163116
Trueperella pyogenes	0.766234438454402	0.999988768866776	0.661520495792034
Tsukamurella paurometabola	0.200004190864601	0.999988768866776	0.090960258651944
Tsukamurella tyrosinosolvens	0.0911008286654569	0.999988768866776	0.0469477351346952
Tumebacillus algifaecis	0.679739552172975	0.999988768866776	0.518528856910251
Tumebacillus avium	0.189688634446776	0.999988768866776	0.0485773004610274
Turicibacter sp. H121	0.517158869936018	0.999988768866776	0.707969781858853
Turneriella parva	0.843291090095386	0.999988768866776	0.309848683907331
Tuwongella immobilis	0.0389464536579446	0.999988768866776	0.00908683782863967
Unclassified Absiella Genus	0.14500269535479	0.999988768866776	0.298931463374961
Unclassified Acetobacter Genus	0.383387717032571	0.999988768866776	0.195115604571727
Unclassified Acetobacteraceae Family	0.442160615395848	0.999988768866776	0.178196471427216
Unclassified Acetobacterium Genus	0.986862766025987	0.999988768866776	0.616635878102053
Unclassified Achromobacter Genus	0.0456414736008568	0.999988768866776	0.0114162905956682
Unclassified Acidaminococcaceae Family	0.312692002858144	0.999988768866776	0.0524004527540504
Unclassified Acidaminococcus Genus	0.47405032603078	0.999988768866776	0.0787308150564117
Unclassified Acidiphilium Genus	0.0640629074617356	0.999988768866776	0.0356715255733193
Unclassified Acidipropionibacterium Genus	0.412828558216678	0.999988768866776	0.182357340082528
Unclassified Acidithiobacillus Genus	0.267740430386473	0.999988768866776	0.127312660217976
Unclassified Acidobacteria Phylum	0.42376462995598	0.999988768866776	0.278824240035602
Unclassified Acidobacteriaceae Family	0.432550425116987	0.999988768866776	0.215551012276813
Unclassified Acidovorax Genus	0.0297056669613635	0.999988768866776	0.0057576673717741
Unclassified Acinetobacter Genus	0.879312460775811	0.999988768866776	0.778936827106
Unclassified Actinoalloteichus Genus	0.0428275323032813	0.999988768866776	0.0114162905956682
Unclassified Actinobacillus Genus	0.773707617345411	0.999988768866776	0.832196986881781
Unclassified Actinobacteria Class	0.394616304480914	0.999988768866776	0.2265450690243
Unclassified Actinobacteria Phylum	0.333136370610784	0.999988768866776	0.244613437285793
Unclassified Actinomadura Genus	0.16673291199669	0.999988768866776	0.0355679586206172
Unclassified Actinomyces Genus	0.998139563079471	0.999988768866776	0.979091359501081
Unclassified Actinomycetaceae Family	0.924205823538998	0.999988768866776	0.606693731260976
Unclassified Actinoplanes Genus	0.137056146612014	0.999988768866776	0.0955282745463578
Unclassified Actinosynnema Genus	0.0362713137855213	0.999988768866776	0.00973081733221369
Unclassified Aequorivita Genus	0.256511092634027	0.999988768866776	0.0517616280554759
Unclassified Aerococcus Genus	0.697952442947768	0.999988768866776	0.745571129369543
Unclassified Aeromicrobium Genus	0.354316439248515	0.999988768866776	0.189073449793168
Unclassified Aeromonadaceae Family	0.130512506119029	0.999988768866776	0.0372341474182542
Unclassified Aeromonas Genus	0.0561899699863448	0.999988768866776	0.0313480231278369
Unclassified Aggregatibacter Genus	0.474957399408768	0.999988768866776	0.786560692485936
Unclassified Agrobacterium Genus	0.0337091795090393	0.999988768866776	0.0108061193896268
Unclassified Agrococcus Genus	0.257637671807308	0.999988768866776	0.0894860642896595
Unclassified Agromyces Genus	0.107902127869099	0.999988768866776	0.0116592263848469
Unclassified Akkermansia Genus	0.68686636729843	0.999988768866776	0.349493956550765
Unclassified Alcaligenaceae Family	0.0516190831583961	0.999988768866776	0.0132156426244181
Unclassified Alcaligenes Genus	0.285163464372457	0.999988768866776	0.231640577601637
Unclassified Alcanivorax Genus	0.114279014268547	0.999988768866776	0.0222916180109686
Unclassified Alistipes Genus	0.484811595517415	0.999988768866776	0.0775541329304996
Unclassified Alphaproteobacteria Class	0.145181716822698	0.999988768866776	0.0641999076240099
Unclassified Alteromonadaceae Family	0.465583454671706	0.999988768866776	0.661520495792034
Unclassified Alteromonadales Order	0.47387176860505	0.999988768866776	0.283818496912187
Unclassified Alteromonas Genus	0.984838121890401	0.999988768866776	0.948391212295564
Unclassified Aminipila Genus	0.25978480084748	0.999988768866776	0.0894839569355321
Unclassified Amycolatopsis Genus	0.0830292340976867	0.999988768866776	0.0196618866284063
Unclassified Anaerococcus Genus	0.751241800233703	0.999988768866776	0.832822452663998
Unclassified Anaeromyxobacter Genus	0.167524510047768	0.999988768866776	0.089493891309167
Unclassified Anaerostipes Genus	0.625710996686844	0.999988768866776	0.462328817690599
Unclassified Anaplasma Genus	0.322452339763456	0.999988768866776	0.175806695693286
Unclassified Anoxybacillus Genus	0.787059282684579	0.999988768866776	0.850815417516046
Unclassified Apibacter Genus	0.396183188511949	0.999988768866776	0.209320807444323
Unclassified Aquitalea Genus	0.14206355888061	0.999988768866776	0.0980397818726682
Unclassified Archangiaceae Family	0.133822196087059	0.999988768866776	0.0344186776567913
Unclassified Arcobacter Genus	0.659332315108479	0.999988768866776	0.966995323652925
Unclassified Arthrobacter Genus	0.0512829180126799	0.999988768866776	0.0207035035158533
Unclassified Ascomycota Phylum	0.317848856864379	0.999988768866776	0.133752474336557
Unclassified Atopobiaceae Family	0.307551553901634	0.999988768866776	0.252410789424362
Unclassified Azoarcus Genus	0.228556533510556	0.999988768866776	0.114121016822003
Unclassified Azospira Genus	0.0466315576549028	0.999988768866776	0.0103294723008113
Unclassified Azospirillum Genus	0.06634945935069	0.999988768866776	0.0334359407904969
Unclassified Azotobacter Genus	0.063160151089289	0.999988768866776	0.00973081733221369
Unclassified Bacillaceae Family	0.915167454741711	0.999988768866776	0.960970305636977
Unclassified Bacillales Order	0.85440852172115	0.999988768866776	0.894343001104267
Unclassified Bacilli Class	0.446099408441248	0.999988768866776	0.36290915617365
Unclassified Bacillus Genus	0.640742759517473	0.999988768866776	0.619666384244678
Unclassified Bacteroidales Order	0.33879246631683	0.999988768866776	0.0120972696112421
Unclassified Bacteroides Genus	0.151065881931558	0.999988768866776	0.00835684396473037
Unclassified Bacteroidetes Phylum	0.436338755847976	0.999988768866776	0.0523025487411968
Unclassified Bacteroidia Class	0.977363078937627	0.999988768866776	0.292770985031502
Unclassified Bartonella Genus	0.838066610289463	0.999988768866776	0.966325719751778
Unclassified Basfia Genus	0.451191173353324	0.999988768866776	0.760672138301195
Unclassified Betaproteobacteria Class	0.247003465716846	0.999988768866776	0.0940261426210585
Unclassified Bifidobacteriaceae Family	0.147612496707115	0.999988768866776	0.209224153502341
Unclassified Bifidobacterium Genus	0.120801905240629	0.999988768866776	0.223717428727511
Unclassified Blastomonas Genus	0.0456414736008568	0.999988768866776	0.0182578056885511
Unclassified Blattabacterium Genus	0.219920168961088	0.999988768866776	0.272851894362613
Unclassified Blautia Genus	0.528804931478315	0.999988768866776	0.809211236038008
Unclassified Bordetella Genus	0.0492891197893323	0.999988768866776	0.0241639750683664
Unclassified Borrelia Genus	0.96047114878336	0.999988768866776	0.658487678224262
Unclassified Borreliella Genus	0.98277701769643	0.999988768866776	0.938551082648079
Unclassified Bosea Genus	0.138180363580383	0.999988768866776	0.0320632187274184
Unclassified Brachybacterium Genus	0.099278277323394	0.999988768866776	0.0550090803468222
Unclassified Brachyspira Genus	0.451191173353324	0.999988768866776	0.615267374830467
Unclassified Bradymonadales Order	0.138308623021062	0.999988768866776	0.0439725384146058
Unclassified Bradyrhizobiaceae Family	0.13466597702592	0.999988768866776	0.0803941998712345
Unclassified Bradyrhizobium Genus	0.0830089412559675	0.999988768866776	0.0335830968447823
Unclassified Brenneria Genus	0.300085062213611	0.999988768866776	0.183710996181487
Unclassified Brevibacillus Genus	0.56756822552093	0.999988768866776	0.438717100739695
Unclassified Brevibacterium Genus	0.204518578261952	0.999988768866776	0.0537954221324983
Unclassified Brevundimonas Genus	0.245877584115825	0.999988768866776	0.120385128711646
Unclassified Brucella Genus	0.146754241921908	0.999988768866776	0.0313480231278369
Unclassified Burkholderia Genus	0.173555663620339	0.999988768866776	0.0765444389687729
Unclassified Burkholderiaceae Family	0.0847711546811731	0.999988768866776	0.0232032011031741
Unclassified Burkholderiales Order	0.0767293100174043	0.999988768866776	0.0193791226144936
Unclassified Butyrivibrio Genus	0.549042882992057	0.999988768866776	0.763103279709176
Unclassified Caballeronia Genus	0.157900500225454	0.999988768866776	0.0864058450639911
Unclassified Caldicellulosiruptor Genus	0.770315873145727	0.999988768866776	0.796454469015405
Unclassified Calothrix Genus	0.960031224712514	0.999988768866776	0.892197808914693
Unclassified Campylobacter Genus	0.486735879585405	0.999988768866776	0.312036438972246
Unclassified Campylobacteraceae Family	0.915090163887848	0.999988768866776	0.832568271073723
Unclassified Campylobacterales Order	0.46147417415515	0.999988768866776	0.378580245342364
Unclassified Candidatus Arthromitus Genus	0.610015753813217	0.999988768866776	0.654014261811996
